지역,소분류명,서비스명,시설명,서비스대상,결제방법,예약상태,URL,서비스개시시작일시,서비스개시종료일시,접수시작일시,접수종료일시,이미지경로,전화번호,서비스이용 시작시간,서비스이용 종료시간,Longitude,Latitude
용산구,농구장,2023년 농구장8(한강대교 북단 하류)-이촌한강공원,이촌농구장(한강대교 북단 하류),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102165747070610,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672646279853I7VE39EXUNYJ1IYOOCHNGMG24,02-3780-0836,6:00,20:00,126.9574694,37.52190258
성동구,농구장,2023년 농구장1(금호나들목)-이촌한강공원,이촌농구장(금호나들목),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102163827641310,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672645135634IT9CQMJU4PII1CDZ6GOBNDZR4,장소 및 이용: 02-3780-0551/ 예약: 02-3780-0836,6:00,20:00,127.0223588,37.54237766
용산구,농구장,2023년 농구장3(인라인장옆)-이촌한강공원,이촌농구장(인라인장옆),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102164406486664,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672645463889T9XVOMXGCCE6VMBBGKTC3BJ8Q,"장소,이용: 02-3780-0551/예약: 02-3780-0836",6:00,20:00,126.9722453,37.51679125
마포구,족구장,2023년 족구장 (토정나들목 옆)-망원한강공원,망원족구,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221208165759886951,2022-12-09 0:00:00,2023-12-31 0:00:00,2022-12-09 14:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1670486316143SZPG0ETNBSNU1TSOUWVD0MWHP,02-3780-0836,6:00,20:00,126.9380757,37.5411008
마포구,농구장,2023년 농구장-난지한강공원,난지농구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102183811389723,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672652311988R4U7YS8AOD0YVEDJMFTXMGJEQ,장소 및 이용: 02-3780-0611/ 예약: 02-3780-0836,6:00,20:00,126.8814759,37.56464495
송파구,농구장,2023년 농구장-잠실한강공원,잠실 농구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102145935616476,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672639199582EWXFEDQIN1EIVCI4NJCPH5SBR,(예약) 02-3780-0836 / (주말) 02-3780-0511,6:00,20:00,127.0736346,37.5190125
광진구,농구장,2023년 농구장4(장애인농구장)-뚝섬한강공원,뚝섬농구장(장애인),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230102153108371641,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-01-01 0:00:00,2023-12-31 2:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1672641100549150RWXQAM1R0EXPN52IBXUWW7,장소 및 이용: 02-3780-0521/ 예약: 02-3780-0836,6:00,20:00,127.0727311,37.52861769
동대문구,테니스장,(평일)장평테니스장,장평테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230601164554768313,2023-06-26 0:00:00,2024-07-01 0:00:00,2023-06-26 9:00:00,2024-07-01 9:07:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1685605993736GHOATOI8KNHS4AM38GO3X2DPP,장애신고 : 02-2126-4647 (평일) / 이용문의 : 02-2247-9772,7:00,19:00,127.07348,37.56654
동대문구,테니스장,(평일-라이트사용)장평테니스장,장평테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230602071013245642,2023-06-24 0:00:00,2024-07-01 0:00:00,2023-06-24 9:00:00,2024-07-01 9:07:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16856574711133WFAG11L2TMOU3EU55OS5IN5I,장애신고 : 02-2126-4647 (평일) / 이용문의 : 02-2247-9772,17:00,19:00,127.07348,37.56654
동대문구,테니스장,(공휴일-라이트사용)장평테니스장,장평테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230602072057730993,2023-06-24 0:00:00,2024-07-01 0:00:00,2023-06-24 9:00:00,2024-07-01 9:07:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1685658073894X9ZS4EAQI2ESAT4WD76QA9IYC,장애신고 : 02-2126-4647 (평일) / 이용문의 : 02-2247-9772,17:00,19:00,127.07348,37.56654
동대문구,테니스장,(토요일-라이트사용)장평테니스장,장평테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230602073015862047,2023-06-24 0:00:00,2024-07-01 0:00:00,2023-06-24 9:00:00,2024-07-01 9:07:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1685658629595UP48G5XUF7VVGN0DLJ1PEXXA7,장애신고 : 02-2126-4647 (평일) / 이용문의 : 02-2247-9772,17:00,21:00,127.07348,37.56654
동대문구,테니스장,(주말공휴일)장평테니스장,장평테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230602080052344846,2023-06-24 0:00:00,2024-07-01 0:00:00,2023-06-24 9:00:00,2024-07-01 9:07:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1685660468093NN7Z5E41T8PSBC1TVSKELJWWU,장애신고 : 02-2126-4647 (평일) / 이용문의 : 02-2247-9772,7:00,19:00,127.07348,37.56654
용산구,테니스장,한남테니스장 평일주간 (7번 코트 / 인조잔디),한남테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231007130158430789,2023-10-18 0:00:00,2023-12-29 0:00:00,2023-10-18 0:00:00,2023-12-22 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1696651392305BCNN6GQHTZ4VP38RBLPR8625T,02-797-1018,6:00,18:00,127.00393,37.5467
용산구,테니스장,한남테니스장 평일야간 (7번 코트 / 인조잔디),한남테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231007131046453055,2023-10-18 0:00:00,2023-12-29 0:00:00,2023-10-18 0:00:00,2023-12-22 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1696651877380N0GE91SMXZ3FWVAC9EBZRWQ5Y,02-797-1018,18:00,22:00,127.00393,37.5467
용산구,테니스장,한남테니스장 평일주간 (10번코트 / 인조잔디),한남테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231007131531106395,2023-10-18 0:00:00,2023-12-29 0:00:00,2023-10-18 0:00:00,2023-12-22 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1696652215854GOPNXCNB30LS9DT5NC8UORZRR,02-797-1018,6:00,18:00,127.00393,37.5467
용산구,테니스장,한남테니스장 평일야간 (10번 코트 / 인조잔디),한남테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231007131908730337,2023-10-18 0:00:00,2023-12-29 0:00:00,2023-10-18 0:00:00,2023-12-22 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=169665238122257I9NMFYTVDKFYP7LDU6T7OEB,02-797-1018,18:00,22:00,127.00393,37.5467
용산구,테니스장,한남테니스장 주말/공휴일 (7번 코트 / 인조잔디),한남테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231007132220170945,2023-10-18 0:00:00,2023-12-31 0:00:00,2023-10-18 0:00:00,2023-12-24 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1696652657308QQW1UVKY5OIR02DYC3UZPRC6P,02-797-1018,6:00,22:00,127.00393,37.5467
용산구,테니스장,한남테니스장 주말/공휴일 (10번 코트 / 인조잔디),한남테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231007132659291052,2023-10-18 0:00:00,2023-12-31 0:00:00,2023-10-18 0:00:00,2023-12-24 12:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1696652835580YSG1IRY4GYOO4CB6FTG4DE920,02-797-1018,6:00,22:00,127.00393,37.5467
마포구,테니스장,11월 월드컵공원 테니스장 A면 (평일주간) 이용 - 예약 10월16일(월) 15시,월드컵공원 테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231012153056617674,2023-10-16 0:00:00,2023-11-30 0:00:00,2023-10-16 15:00:00,2023-11-30 5:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697092553149IEAC229I8X699TZ0HQZBYHEHF,"02-300-5576, 02-304-3216",7:00,18:00,126.89791,37.56335
마포구,테니스장,11월 월드컵공원 테니스장 A면 (평일야간) 이용 - 예약 10월16일(월) 15시,월드컵공원 테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231012154841610652,2023-10-16 0:00:00,2023-11-30 0:00:00,2023-10-16 15:00:00,2023-11-30 5:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697093474745YYGDKHC3UG7A5H6JJKUJF16N7,"02-300-5576, 02-304-3216",18:00,21:00,126.89791,37.56335
마포구,테니스장,11월 월드컵공원 테니스장 A면 (주말) 이용 - 예약 10월16일(월) 15시,월드컵공원 테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231012155557181036,2023-10-16 0:00:00,2023-11-30 0:00:00,2023-10-16 15:00:00,2023-11-30 5:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697093806563OYVQ65FXYBKDJH2K8CSGY4UCH,"02-300-5576, 02-304-3216",7:00,21:00,126.89791,37.56335
마포구,테니스장,11월 월드컵공원 테니스장 B면 (평일주간) 이용 - 예약 10월16일(월) 15시,월드컵공원 테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231012155927334724,2023-10-16 0:00:00,2023-11-30 0:00:00,2023-10-16 15:00:00,2023-11-30 5:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697094023990JUXC11WFJ0JCEF6UVPUVOQCNJ,"02-300-5576, 02-304-3216",7:00,18:00,126.89791,37.56335
마포구,테니스장,11월 월드컵공원 테니스장 B면 (평일야간) 이용 - 예약 10월16일(월) 15시,월드컵공원 테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231012160221320625,2023-10-16 0:00:00,2023-11-30 0:00:00,2023-10-16 15:00:00,2023-11-30 5:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697094186662SB64GNXDVH3GOICMSUWQ6MS2F,"02-300-5576, 02-304-3216",18:00,21:00,126.89791,37.56335
마포구,테니스장,11월 월드컵공원 테니스장 B면 (주말) 이용 - 예약 10월16일(월) 15시,월드컵공원 테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231012160523101028,2023-10-16 0:00:00,2023-11-30 0:00:00,2023-10-16 15:00:00,2023-11-30 5:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697094361248W613Q3GUUU4I0G9OD57UGVS57,"02-300-5576, 02-304-3216",7:00,21:00,126.89791,37.56335
마포구,테니스장,12월 월드컵공원 테니스장 A면 (평일주간) 이용 - 예약 11월15일(수) 15시,월드컵공원 테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231114164827474115,2023-11-15 0:00:00,2023-12-31 0:00:00,2023-11-15 15:00:00,2023-12-31 5:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1699948171762TF0NQXY1ETP27ZJGCOT1LBP2G,"02-300-5576, 02-304-3216",7:00,18:00,126.89791,37.56335
마포구,테니스장,12월 월드컵공원 테니스장 A면 (평일야간) 이용 - 예약 11월15일(수) 15시,월드컵공원 테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231114165151561652,2023-11-15 0:00:00,2023-12-31 0:00:00,2023-11-15 15:00:00,2023-12-31 5:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1699948364571PCEL22CH3F8VN6997DDBBXSS9,"02-300-5576, 02-304-3216",18:00,21:00,126.89791,37.56335
마포구,테니스장,12월 월드컵공원 테니스장 A면 (주말) 이용 - 예약 11월15일(수) 15시,월드컵공원 테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231114165502215720,2023-11-15 0:00:00,2023-12-31 0:00:00,2023-11-15 15:00:00,2023-12-31 5:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1699948549536A59Z3EENRX6OBUD2PTW5J37NT,"02-300-5576, 02-304-3216",7:00,21:00,126.89791,37.56335
마포구,테니스장,12월 월드컵공원 테니스장 B면 (평일주간) 이용 - 예약 11월15일(수) 15시,월드컵공원 테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231114170525065045,2023-11-15 0:00:00,2023-12-31 0:00:00,2023-11-15 15:00:00,2023-12-31 5:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16999493961699HAOVFO57L5Z13KWN0VUIYBK7,"02-300-5576, 02-304-3216",7:00,18:00,126.89791,37.56335
마포구,테니스장,12월 월드컵공원 테니스장 B면 (평일야간) 이용 - 예약 11월15일(수) 15시,월드컵공원 테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231114171216641305,2023-11-15 0:00:00,2023-12-31 0:00:00,2023-11-15 15:00:00,2023-12-31 5:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1699949576983E7UA5KHDFJKENW3WIWVVD4JTT,"02-300-5576, 02-304-3216",18:00,21:00,126.89791,37.56335
마포구,테니스장,12월 월드컵공원 테니스장 B면 (주말) 이용 - 예약 11월15일(수) 15시,월드컵공원 테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231114171501583062,2023-11-15 0:00:00,2023-12-31 0:00:00,2023-11-15 15:00:00,2023-12-31 5:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16999497559182L24L79K5VDW0LOHK2UZR3X5V,"02-300-5576, 02-304-3216",7:00,21:00,126.89791,37.56335
성북구,테니스장,9월_월곡테니스장 3번 코트(주말),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230820235101258397,2023-08-25 0:00:00,2023-12-31 0:00:00,2023-08-25 10:00:00,2023-09-30 10:09:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1692543096096NQLPE25G9A5TQQENDM7W8QZTB,,20:00,22:00,127.0416878,37.60906655
성북구,테니스장,9월_월곡테니스장 1번 코트(휴일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230820235907148026,2023-08-25 0:00:00,2023-12-31 0:00:00,2023-08-25 10:00:00,2023-09-30 10:09:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16925436576876C2QO5OZIUFRPN7XI2EBELY62,,13:00,18:00,127.0416878,37.60906655
성북구,테니스장,9월_월곡테니스장 3번 코트(휴일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230821000353667259,2023-08-25 0:00:00,2023-12-31 0:00:00,2023-08-25 10:00:00,2023-09-30 10:09:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1692543866344UFG3FZUG3GGUYNLXF6HLPFQG0,,6:00,19:00,127.0416878,37.60906655
중구,테니스장,11월 장충 테니스장 7번코트 (평일주간),장충테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231024213509465181,2023-10-24 0:00:00,2023-11-30 0:00:00,2023-10-25 9:00:00,2023-11-29 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698150980598ZOB1RV6E3HQOY6WG0YWST5U6K,,6:00,18:00,127.0016719,37.5540056
성북구,테니스장,9월_월곡테니스장 4번 코트(휴일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921212301997626,2023-09-21 0:00:00,2023-12-31 0:00:00,2023-09-21 0:00:00,2023-09-30 12:09:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16952990420402NKFGUOXYJKSQQHF81QA0G7WV,,9:00,13:00,127.0416878,37.60906655
성북구,테니스장,10월_월곡테니스장 1번 코트(평일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922011340035559,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695312843437J6ZC6GFH6VWZ26EH4R6XM5Z1Z,,16:00,18:00,127.0416878,37.60906655
성북구,테니스장,10월_월곡테니스장 2번 코트(평일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922011838276069,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695313142102TC3H93KQW5N6I7ZXB3PQCFOS2,,16:00,18:00,127.0416878,37.60906655
성북구,테니스장,10월_월곡테니스장 3번 코트(평일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922012214828715,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695313355676IT35ZVZJ24PELQADSBYFPDRCB,,6:00,19:00,127.0416878,37.60906655
중구,테니스장,11월 장충 테니스장 8번코트 (평일주간),장충테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231024214837406588,2023-10-24 0:00:00,2023-11-30 0:00:00,2023-10-25 9:00:00,2023-11-29 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698151736761YK3Z4D5DVF1KH69S5TR3Q1TZ2,,6:00,18:00,127.0016719,37.5540056
중구,테니스장,11월 장충 테니스장 9번코트 (평일주간),장충테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231024215328082574,2023-10-24 0:00:00,2023-11-30 0:00:00,2023-10-25 9:00:00,2023-11-29 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698152041349L74ZKTHK2WQUYG4U4SKM7H2GP,,6:00,18:00,127.0016719,37.5540056
성북구,테니스장,10월_월곡테니스장 4번 코트(평일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922013108361548,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695313883955X75KVJQGRUFJDB7XFX4I0LZJL,,14:00,18:00,127.0416878,37.60906655
성북구,테니스장,10월_월곡테니스장 1번 코트(주말),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922013422308170,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=169531408368559WUVIH1DQ2QYBKFD5FUBVAMG,,18:00,22:00,127.0416878,37.60906655
성북구,테니스장,10월_월곡테니스장 2번 코트(주말),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922013727039287,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695314264400VM6AO4NMRSIUS0QMKCQQ0GG9G,,18:00,22:00,127.0416878,37.60906655
성북구,테니스장,10월_월곡테니스장 3번 코트(주말),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922013911951675,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695314365437JYL4PE786J98G4K7HBYZSY6KC,,20:00,22:00,127.0416878,37.60906655
중구,테니스장,11월 장충 테니스장 4번코트 (평일야간),장충테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231024220535952677,2023-10-24 0:00:00,2023-11-30 0:00:00,2023-10-25 9:00:00,2023-11-29 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698152845134BOWNWMK5Z9Z7WZQRBP5MGRPLE,,18:00,22:00,127.0016719,37.5540056
중구,테니스장,11월 장충 테니스장 5번코트 (평일야간),장충테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231024221329878759,2023-10-24 0:00:00,2023-11-30 0:00:00,2023-10-25 9:00:00,2023-11-29 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698153227946PUAUWNL9HUK6RKIAPO5QQMBFR,,18:00,22:00,127.0016719,37.5540056
성북구,테니스장,10월_월곡테니스장 3번 코트(휴일),월곡테니스장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230922014357337778,2023-09-22 0:00:00,2023-12-31 0:00:00,2023-09-25 10:00:00,2023-10-31 10:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695314652456AWRIHV0N1M3XRMV2286S5A2R7,,6:00,19:00,127.0416878,37.60906655
성북구,테니스장,11월_월곡테니스장 1번 코트(평일),월곡테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231023221227966455,2023-10-25 0:00:00,2023-12-31 0:00:00,2023-10-25 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698066844049RQ9TGM3D78M92GZJ3X8B1NPY3,,16:00,18:00,127.0416878,37.60906655
성북구,테니스장,11월_월곡테니스장 2번 코트(평일),월곡테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231023222208791206,2023-10-25 0:00:00,2023-12-31 0:00:00,2023-10-25 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698067351820FLWUY7V3JII2UHLZO2L8MQ3B4,,16:00,18:00,127.0416878,37.60906655
성북구,테니스장,11월_월곡테니스장 3번 코트(평일),월곡테니스장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231023225158562924,2023-10-25 0:00:00,2023-12-31 0:00:00,2023-10-25 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698069136810FGJSK4PLTSXOF14BRJJE6E4N7,,6:00,19:00,127.0416878,37.60906655
중구,테니스장,11월 장충 테니스장 6번코트 (평일야간),장충테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231024222036315321,2023-10-24 0:00:00,2023-11-30 0:00:00,2023-10-25 9:00:00,2023-11-29 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16981536609433Z748E4XFWLUIOMQ92K4TFU4O,,18:00,22:00,127.0016719,37.5540056
중구,테니스장,11월 장충 테니스장 7번코트 (평일야간),장충테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231024222540570931,2023-10-24 0:00:00,2023-11-30 0:00:00,2023-10-25 9:00:00,2023-11-29 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16981539764046WD9MV2P9CTURMJH9RB6W2EH8,,18:00,22:00,127.0016719,37.5540056
성북구,테니스장,11월_월곡테니스장 4번 코트(평일),월곡테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231023232746498114,2023-10-25 0:00:00,2023-12-31 0:00:00,2023-10-25 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698071285788YSJREE68UBEE6TTD7Y90X1KUU,,14:00,18:00,127.0416878,37.60906655
성북구,테니스장,11월_월곡테니스장 1번 코트(주말),월곡테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231023233311661407,2023-10-25 0:00:00,2023-12-31 0:00:00,2023-10-25 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698071611397LVF3Z7M2R9G2W8WT39XB6V5OQ,,18:00,22:00,127.0416878,37.60906655
성북구,테니스장,11월_월곡테니스장 2번 코트(주말),월곡테니스장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231023233615698819,2023-10-25 0:00:00,2023-12-31 0:00:00,2023-10-25 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1698071788151KC9AWBYS5D4NHU7AYIER592F7,,18:00,22:00,127.0416878,37.60906655
