지역,제목,대상,종목,일시,장소,참가규모(명),주소,전화번호,Latitude,Longitude
동대문구,어르신체육활동사업,어르신,생활체조,월 10:00~12:30,동원 데이케어,25명,서울특별시 동대문구 약령중앙로8길 10 2~3층,0507-1378-0806,37.5815349,127.0377524
동대문구,어르신체육활동사업,어르신,세라밴드,금 10:50~11:30,휘경2동 주민센터,20명,서울특별시 동대문구 한천로 329 4층,2171-6440,37.5900929,127.0685914
동대문구,어르신체육활동사업,어르신,세라밴드,금 10:00~10:40,휘경2동 주민센터,20명,서울특별시 동대문구 한천로 329 4층,2171-6440,37.5900929,127.0685914
동대문구,어르신체육활동사업,어르신,에어로빅,"목,금 13:30~14:30",한화꿈에그린아파트경로당,10명,서울특별시 동대문구 고미술로 57,3394-4420,37.5669326,127.053974
동대문구,어르신체육활동사업,어르신,생활체조,목10:50 ~11:30,동대문구치매안심센터,10명,서울 동대문구 홍릉로 81 홍릉문화복지센터,957-3062,37.5874778,127.0427126
동대문구,어르신체육활동사업,어르신,생활체조,목 10:00~10:40,동대문구치매안심센터,10명,서울 동대문구 홍릉로 81 홍릉문화복지센터,957-3062,37.5874778,127.0427126
동대문구,어르신체육활동사업,어르신,요가,수 14:30~15:30,청솔2차우성아파트,10명,서울특별시 동대문구 전농로 10길 80,3394-6301,37.575557,127.0620127
동대문구,어르신체육활동사업,어르신,요가,수 13:00~14:00,장안현대홈타운제2경로당,10명,서울특별시 동대문구 장안벚꽃로 107,2212-3396,37.5697253,127.0746064
동대문구,어르신체육활동사업,어르신,"생활체조,체육활동",수 10:30~11:20,장안데이케어센터,25명,서울특별시 동대문구 장한로 51 성안빌딩 2F,2247-9988,37.5657155,127.0671005
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",화 15:00~16:00,소풍데이케어센터,20명,서울특별시 동대문구 한천로 137,2213-0076,37.5733733,127.0663056
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",화 14:00~14:50,소풍데이케어센터,15명,서울특별시 동대문구 한천로 137,2213-0076,37.5733733,127.0663056
동대문구,어르신체육활동사업,어르신,스트레칭,화 13:00~13:50,휘경센트레빌아파트경로당,15명,서울특별시 동대문구 외대역동로 14,3394-6828,37.5910254,127.0683949
동대문구,어르신체육활동사업,어르신,요가,화11:00~12:00,휘경주공1단지아파트경로당,15명,"서울특별시 동대문구 한천로248,주공1단지",2249-3726,37.5829867,127.0707472
동대문구,어르신체육활동사업,어르신,요가,"월,목 15:00~16:00",청솔우성아파트경로당,15명,서울특별시 동대문구 전농로 10길 80,2216-1837,37.575557,127.0620127
동대문구,어르신체육활동사업,어르신,"생활체조,체육활동",월 11:00~11:40,희망노인데이케어센터,15명,서울특별시 동대문구 전농로 63-1,3394-7591,37.5705823,127.0570282
동대문구,어르신체육활동사업,어르신,"생활체조,체육활동",금 15:30~16:10,미나리경로당,7명,서울특별시 동대문구 천호대로 87길 43,2245-7806,37.5637016,127.0680846
동대문구,어르신체육활동사업,어르신,"생활체조,체육활동",금 15:30~16:10,미나리경로당,7명,서울특별시 동대문구 천호대로 87길 43,2245-7806,37.5637016,127.0680846
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",금 14:00~14:40,휘경미소지움@경로당,10명,서울특별시 동대문구 망우로 105,2214-5968,37.5915905,127.0648374
동대문구,어르신체육활동사업,어르신,세라밴드,금 10:50~11:30,휘경2동 주민센터,20명,서울특별시 동대문구 한천로 329 4층,2171-6440,37.5900929,127.0685914
동대문구,어르신체육활동사업,어르신,세라밴드,금 10:00~10:40,휘경2동 주민센터,20명,서울특별시 동대문구 한천로 329 4층,2171-6440,37.5900929,127.0685914
동대문구,어르신체육활동사업,어르신,세라밴드,목 14:00~14:40,우성그린@경로당,15명,서울특별시 동대문구 답십리로 59길 33,2216-0523,37.5748649,127.0660261
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",목 10:00~10:40,대한노인회 동대문구지회,10명,서울특별시 동대문구 사가정로 98,02-2245-0030,37.5763477,127.0563373
동대문구,어르신체육활동사업,어르신,"생활체조,세라밴드",수 14:00~15:00,은나래노인교실,10명,서울특별시 동대문구 답십리로 296,2216-6702,37.5717176,127.0733125
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",수 11:00~11:40,대한노인회 동대문구지회,10명,서울특별시 동대문구 사가정로 98,02-2245-0030,37.5763477,127.0563373
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",수 09:00~09:40,동대문구청소년독서실,20명,서울특별시 동대문구 장한로 18길 82-9,2247-3120,37.5672369,127.0733404
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",화 14:00~14:40,청계한신휴플러스@경로당,10명,서울특별시 동대문구 서울시립대로 14,2213-2261,37.5723708,127.0459864
동대문구,어르신체육활동사업,어르신,세라밴드,화 10:50~11:30,동대문구장안사회복지관,15명,서울특별시 동대문구 한천로 18길 48,2242-7564,37.5679961,127.0661691
동대문구,어르신체육활동사업,어르신,에어로빅,화 10:00~10:40,동대문구장안사회복지관,15명,서울특별시 동대문구 한천로 18길 48,2242-7564,37.5679961,127.0661691
동대문구,어르신체육활동사업,어르신,"생활체조,체육활동",월 14:00~14:40,샛별경로당,10명,서울특별시 동대문구 장한로 17길 20,2248-8210,37.5679775,127.0673641
동대문구,어르신체육활동사업,어르신,"생활체조,세라밴드",월 10:30~11:20,가나안쉼터,8명,서울특별시 동대문구 왕산로 256-1,964-1558,37.5836269,127.0499721
동대문구,어르신체육활동사업,어르신,"생활체조,근력운동",월 09:00~09:40,동대문구청소년독서실,20명,서울특별시 동대문구 장한로 18길 82-9,2247-3120,37.5672369,127.0733404
동대문구,일반체육활동사업,일반,학교체육,금 14:00~16:00,안평초등학교,20명,서울특별시 동대문구 장한로 14길 61,02-2214-0257,37.5656926,127.0718822
동대문구,일반체육활동사업,일반,학교체육,목 15:00~17:00,청량초등학교,30명,서울특별시 동대문구 회기로25길 31,02-962-1341,37.5920728,127.0554806
동대문구,일반체육활동사업,유아,유아체육,목 10:30~11:30,그린어린이집,15명,서울특별시 동대문구 망우로 20가길 34-6,02-2213-7273,37.5901776,127.064822
동대문구,일반체육활동사업,유아,유아체육,수 17:00~18:00,성복교회,22명,서울특별시 동대문구 장안벚꽃로 139,02-2212-2250,37.5723679,127.0764941
동대문구,일반체육활동사업,일반,학교체육,수 14:00~16:00,장평초등학교,20명,서울특별시 동대문구 답십리로69길 27,02-2213-3086,37.5735469,127.0733039
동대문구,일반체육활동사업,일반,학교체육,화 14:00~16:00,휘봉초등학교,20명,서울특별시 동대문구 장안벚꽃로 309,02-2248-4649,37.5860882,127.0701328
동대문구,일반체육활동사업,유아,유아체육,화 10:00~12:00,이문어린이집,25명,서울특별시 동대문구 신이문로 9,02-969-2052,37.6037041,127.0630088
동대문구,일반체육활동사업,일반,학교체육,월 14:00~16:00,전곡초등학교,20명,서울특별시 동대문구 전농로 172,02-2242-6548,37.580487,127.0565035
동대문구,일반체육활동사업,유아,유아체육,월 10:30~12:30,산내들어린이집,20명,서울특별시 동대문구 답십리로59가길 14,02-2244-8131,37.5738725,127.0660196
동대문구,일반체육활동사업,유아,유아체육,금 10:20~11:10,빛나어린이집,20명,서울특별시 동대문구 전농로23길 47,02-2212-0406,37.5791384,127.0538643
동대문구,일반체육활동사업,유아,유아체육,목 13:20~14:20,답십리초등병설유치원,20명,서울특별시 동대문구 전농로3길 23,UNK,37.5688678,127.0556519
동대문구,일반체육활동사업,유아,유아체육,수 13:20~14:20,군자초등병설유치원,20명,서울특별시 동대문구 한천로6길 21,UNK,37.5642058,127.0613158
동대문구,일반체육활동사업,유아,유아체육,수 10:30~11:30,늘푸른어린이집,20명,서울특별시 동대문구 서울시립대로 14,UNK,37.5723708,127.0459864
동대문구,일반체육활동사업,일반,학교체육,금 14:00~16:00,신답초등학교,20명,서울특별시 동대문구 천호대로177,UNK,37.5730147,127.0433716
동대문구,일반체육활동사업,일반,학교체육,수 14:30~16:30,군자초등학교,20명,서울특별시 동대문구 한천로6길 21,UNK,37.5642058,127.0613158
동대문구,일반체육활동사업,일반,학교체육,화 14:00~16:00,전농초등학교,30명,서울특별시 동대문구 사가정로 66,02-2247-0291,37.5744853,127.0543724
동대문구,어르신체육활동사업,어르신,체조,월 14:00~15:00,명성경로당,20명,서울특별시 동대문구 무학로 28길 22-2,UNK,37.5743956,127.0319449
동대문구,일반체육활동사업,유아,유아체육,화 14:00~15:00,신답초등학교,20명,서울특별시 동대문구 천호대로177,02-2212-7485,37.5730147,127.0433716
동대문구,일반체육활동사업,유아,유아체육,목 13:30~14:30,전동초등학교,20명,서울특별시 동대문구 전농로16길 61,02-2214-6574,37.5789529,127.0613852
동대문구,일반체육활동사업,유아,유아체육,목 10:30~11:30,홍릉초등학교,20명,서울특별시 동대문구 회기로 90,02-968-4701,37.5909267,127.0471277
동대문구,일반체육활동사업,유아,유아체육,수 13:30~16:30,전동초등병설유치원,35명,서울특별시 동대문구 전농로16길 61,02-2214-1528,37.5789529,127.0613852
동대문구,일반체육활동사업,유아,유아체육,수 10:00~13:00,꿈마루어린이집,40명,서울특별시 동대문구 전농로36길 29-3,02-2213-7974,37.5854754,127.0540295
동대문구,일반체육활동사업,유소년,유아체육,화 16:00~17:30,우리동네키움센터3호,15명,서울특별시 동대문구 전농로16길 51 래미안아파트 내,02-2216-7731,37.5809438,127.0610762
동대문구,일반체육활동사업,유소년,유아체육,화 13:30~16:00,종암초등학교,40명,서울특별시 동대문구 무학로44길 25,02-924-4125,37.5818988,127.0311867
동대문구,일반체육활동사업,유소년,유아체육,월 13:30~16:30,용두초등학교,40명,서울특별시 동대문구 천호대로13길 43,02-927-4892,37.5759108,127.0289656
동대문구,일반체육활동사업,유아,유아체육,"월,화 10:30~12:30",휘봉초등학교병설유치원,60명,서울특별시 동대문구 장안벚꽃로 309,02-2248-4653,37.5860882,127.0701328
동대문구,일반체육활동사업,유아,유아체육,금 13:40~16:40,휘경유치원(강당),40명,서울특별시 동대문구 망우로 6길 48,02-2242-0354,37.5857748,127.0581642
동대문구,일반체육활동사업,유아,유아체육,금 11:00~12:00,구청직장어린이집(교실),12명,서울특별시 동대문구 고산자로 28길 13,02-6929-2601,37.5753344,127.039153
동대문구,일반체육활동사업,유아,유아체육,금 09:30~10:30,장평초등학교(체육관),20명,서울특별시 동대문구 답십리로69길 27,02-2213-3086,37.5735469,127.0733039
동대문구,일반체육활동사업,유소년,유아체육,목 16:00~17:00,배봉초등학교(체육관),12명,서울특별시 동대문구 사가정로 193,UNK,37.5799291,127.0662852
동대문구,일반체육활동사업,유소년,유아체육,목 15:00~16:00,우리동네키움센터2호,10명,서울특별시 동대문구 답십리로63길 73,02-6368-5503,37.575832,127.0689053
동대문구,일반체육활동사업,유아,유아체육,목 10:30~11:30,솔솔어린이집(유희실),12명,서울특별시 동대문구 장안벚꽃로 5길 19,02-2249-4924,37.5816643,127.0741896
동대문구,일반체육활동사업,유소년,유아체육,수 14:00~15:00,나누리지역아동센터(유희실),15명,서울특별시 동대문구 전농로 17길 7,UNK,37.5784852,127.0565747
동대문구,일반체육활동사업,유아,유아체육,수 10:30~11:30,동화어린이집(강당),23명,서울특별시 동대문구 망우로 12가길,02-2244-9118,37.5887701,127.0601013
동대문구,일반체육활동사업,유소년,유아체육,화 15:10~16:10,군자초등학교(체육관),12명,서울특별시 동대문구 한천로6길 21,UNK,37.5642058,127.0613158
동대문구,일반체육활동사업,유소년,유아체육,화 14:00~15:00,배봉초등학교(체육관),12명,서울특별시 동대문구 사가정로 193,UNK,37.5799291,127.0662852
동대문구,일반체육활동사업,유아,유아체육,화 10:30~11:30,애일선교어린이집(체육관),15명,서울특별시 동대문구 무학로 138-1,02-921-3825,37.5765509,127.0307947
동대문구,일반체육활동사업,유소년,유아체육,월 14:00~16:00,휘경초등학교(체육관),40명,서울특별시 동대문구 망우로 6길 48,UNK,37.5857748,127.0581642
동대문구,일반체육활동사업,유아,유아체육,월 11:00~12:00,한일어린이집(체육관),20명,서울특별시 동대문구 외대역동로 118,02-969-2559,37.5981481,127.0657397
동대문구,일반체육활동사업,일반,배드민턴,"화,목 10:00~11:30",용두문화복지센터 (체육관),15명,서울특별시 동대문구 고산자로28길 13,02-6929-2647,37.5753344,127.039153
광진구,일반체육활동사업,유소년,뉴스포츠,금 15:40~16:20,동의초등학교 돌봄교실,30명,서울특별시 광진구 영화사로 111,02-447-2708,37.5533804,127.0988236
광진구,일반체육활동사업,유소년,뉴스포츠,금 15:00~15:40,동의초등학교 돌봄교실,30명,서울특별시 광진구 영화사로 111,02-447-2708,37.5533804,127.0988236
광진구,일반체육활동사업,유소년,뉴스포츠,목 15:40~16:20,양남초등학교 돌봄교실,30명,서울특별시 광진구 뚝섬로64길71,02-452-8110,37.5307405,127.0897285
광진구,일반체육활동사업,유소년,뉴스포츠,목 15:00~15:40,양남초등학교 돌봄교실,30명,서울특별시 광진구 뚝섬로64길71,02-452-8110,37.5307405,127.0897285
광진구,일반체육활동사업,유소년,뉴스포츠,화 16:00~16:40,새빛지역아동센터,30명,서울특별시 광진구 아차산로 330,02-3436-6852,37.5372407,127.0794262
광진구,일반체육활동사업,유소년,뉴스포츠,화 15:40~16:00,새빛지역아동센터,30명,서울특별시 광진구 아차산로 330,02-3436-6852,37.5372407,127.0794262
광진구,일반체육활동사업,유소년,뉴스포츠,화 14:10~14:50,성자초등학교돌봄교실,30명,서울특별시 광진구 뚝섬로 56길 7,02-2161-6500,37.5311675,127.0830972
광진구,일반체육활동사업,유소년,뉴스포츠,화 13:30~14:10,성자초등학교돌봄교실,30명,서울특별시 광진구 뚝섬로 56길 7,02-2161-6500,37.5311675,127.0830972
광진구,일반체육활동사업,유소년,뉴스포츠,월 16:00~17:00,구남초등학교 돌봄교실,30명,서울특별시 광진구 구의강변로 69,02-453-8921,37.536883,127.0923038
광진구,어르신체육활동사업,어르신,줌바골드,금 11:10~12:00,구의1동주민센터,30명,서울특별시 광진구 광나루로36길56,02-450-5139,37.5424342,127.0856919
광진구,어르신체육활동사업,어르신,게이트볼,목 14:30~16:00,뚝섬 게이트볼장,20명,한강 뚝섬 게이트볼구장,02-450-7587,37.529244,127.069842
광진구,어르신체육활동사업,어르신,건강체조,목 13:30~14:10,동부실버케어요양원,10명,서울특별시 광진구 자양 번영로 34,02-444-6188,37.5327013,127.0758253
광진구,어르신체육활동사업,어르신,건강체조,수 14:30~15:10,광진치매지원센터,20명,서울특별시 광진구 긴고랑로 110,02-450-1387,37.5593255,127.0870672
광진구,어르신체육활동사업,어르신,건강체조,수 13:20~14:00,광진치매지원센터,20명,서울특별시 광진구 긴고랑로 110,02-450-1387,37.5593255,127.0870672
광진구,어르신체육활동사업,어르신,줌바골드,수 10:30~11:20,광진구보건소운동교육실,20명,서울특별시 광진구 자양로117,02-450-1923,37.5384193,127.0824491
광진구,어르신체육활동사업,어르신,줌바골드,"수,금 09:30~10:20",광진구보건소운동교육실,20명,서울특별시 광진구 자양로117,02-450-1923,37.5384193,127.0824491
광진구,어르신체육활동사업,어르신,줌바골드,화 14:00~14:40,자양2동주민센터,30명,서울특별시 광진구 자양로 3가길 26,02-450-1603,37.5288513,127.084505
광진구,어르신체육활동사업,어르신,줌바골드,화 11:00~11:50,자양1동주민센터,30명,서울특별시 광진구 자양로 13길 37,02-450-1285,37.53452,127.0824025
광진구,어르신체육활동사업,어르신,스트레칭,월 15:50~16:10,보건소 체력단련실,15명,서울특별시 광진구 자양로117,02-450-1923,37.5384193,127.0824491
광진구,어르신체육활동사업,어르신,스트레칭,월 15:00~15:40,보건소 체력단련실,15명,서울특별시 광진구 자양로117,02-450-1923,37.5384193,127.0824491
광진구,어르신체육활동사업,어르신,줌바골드,월 13:30~14:10,광장복지관 4층,30명,서울특별시 광진구 아차산로66길 8,02-2201-1333,37.5410448,127.0971341
광진구,어르신체육활동사업,어르신,건강체조,화 14:10~14:50,동부실버요양원,15명,서울특별시 광진구 자양 번영로 34,02-444-6188,37.5327013,127.0758253
광진구,어르신체육활동사업,어르신,건강체조,목 14:10~14:50,더행복데이케어,15명,서울특별시 광진구 자양로 88,02-2201-8001,37.5356026,127.0842975
광진구,어르신체육활동사업,어르신,라인댄스,"화,목 11:00~11:50",자양4동주민센터 다목적실,30명,서울특별시 광진구 뚝섬로 26길 58,02-450-1823,37.5341158,127.0662593
광진구,어르신체육활동사업,어르신,헬스,화 14:10~14:50,광진구보건소운동교육실,20명,서울특별시 광진구 자양로117,02-450-1300,37.5384193,127.0824491
광진구,어르신체육활동사업,어르신,헬스,화 13:20~14:00,광진구보건소운동교육실,20명,서울특별시 광진구 자양로117,02-450-1300,37.5384193,127.0824491
광진구,어르신체육활동사업,어르신,생활체조,"월,수 13:30~14:10",대동경로당,15명,서울특별시 광진구 뚝섬로 31길 11,02-450-1300,37.5364277,127.0682849
광진구,일반체육활동사업,유아 만5~7세,유아체육,수 14:10~14:50,중광초등학교 병설유치원,20명,서울특별시 광진구 긴고랑로13길 59,02-466-9691,37.5651496,127.0825086
광진구,일반체육활동사업,유아 만5~7세,유아체육,수 13:30~14:10,중광초등학교 병설유치원,20명,서울특별시 광진구 긴고랑로13길 59,02-466-9691,37.5651496,127.0825086
광진구,일반체육활동사업,성인,배드민턴,"화,목 14:00~15:00",광장동실내배드민턴장,15명,서울특별시 광진구 천호대로 40길 4,02-458-9062,37.5509,127.0892347
광진구,일반체육활동사업,성인,배드민턴,"화,목 13:00~14:00",광장동실내배드민턴장,15명,서울특별시 광진구 천호대로 40길 4,02-458-9062,37.5509,127.0892347
광진구,일반체육활동사업,성인,헬스,"화,수 10:30~11:10",광진구보건소운동교육실,20명,서울특별시 광진구 자양로117,02-450-1300,37.5384193,127.0824491
광진구,일반체육활동사업,성인,헬스,"화,수 09:30~10:10",광진구보건소운동교육실,20명,서울특별시 광진구 자양로117,02-450-1300,37.5384193,127.0824491
광진구,일반체육활동사업,초등 1~2학년,학교체육,월 15:00~15:40,구남초등학교 돌봄교실,20명,서울특별시 광진구 구의강변로69,02-453-8921,37.536883,127.0923038
광진구,어르신체육활동사업,어르신,생활체조,금 14:30~15:10,중곡3동경로당,20명,서울특별시 광진구 동일로80길 20,02-466-6242,37.5700727,127.0809459
광진구,어르신체육활동사업,어르신,생활체조,금 13:00~13:40,청아경로당,20명,서울특별시 광진구 자양로19길70,02-466-6242,37.5384435,127.0797231
광진구,어르신체육활동사업,어르신,생활체조,목 14:30~15:10,한마음경로당,15명,서울특별시 광진구 긴고랑로22길 39-4,02-466-6242,37.5592384,127.0837736
광진구,어르신체육활동사업,어르신,생활체조,목 13:00~13:40,능동경로당,20명,서울특별시 광진구 천호대로112길 70,02-466-6242,37.5532009,127.0801746
광진구,어르신체육활동사업,어르신,생활체조,화 14:30~15:10,자양4동제4경로당,30명,서울특별시 광진구 뚝섬로30가길18,02-466-6242,37.5351773,127.0652965
광진구,어르신체육활동사업,어르신,생활체조,화 13:00~13:40,유수지경로당,20명,서울특별시 광진구 뚝섬로48길46,02-466-6242,37.5299931,127.0767915
광진구,어르신체육활동사업,어르신,생활체조,"월,수 14:30~15:10",우성7차경로당,10명,서울특별시 광진구 아차산로36길 39,02-457-1332,37.5363514,127.0745967
광진구,어르신체육활동사업,어르신,생활체조,"월,수 13:00~13:40",화양경로당,10명,서울특별시 광진구 능동로 17길39,02-466-6242,37.5465432,127.0713406
광진구,일반체육활동사업,초등 2학년,학교체육,금 14:40~16:00,용곡초등학교 돌봄교실,20명,서울특별시 광진구 용마산로22길 82,02-457-0127,37.5668387,127.0885593
광진구,일반체육활동사업,초등 1학년,뉴스포츠,금 13:20~14:40,용곡초등학교 돌봄교실,20명,서울특별시 광진구 용마산로22길 82,02-457-0127,37.5668387,127.0885593
광진구,일반체육활동사업,초등 2학년,학교체육,목 15:15~16:20,구의초등학교 해오름관,20명,서울특별시 광진구 광나루로30길 49,02-444-6490,37.5427858,127.0803624
광진구,일반체육활동사업,초등 1학년,뉴스포츠,목 14:00~15:15,구의초등학교 해오름관,20명,서울특별시 광진구 광나루로30길 49,02-444-6490,37.5427858,127.0803624
광진구,일반체육활동사업,초등학생,학교체육,수 16:15~17:30,자양4동주민센터 다목적실,20명,서울특별시 광진구 뚝섬로 26길 58,02-450-1823,37.5341158,127.0662593
광진구,일반체육활동사업,초등학생,뉴스포츠,수 15:10~16:15,자양4동주민센터 다목적실,20명,서울특별시 광진구 뚝섬로 26길 58,02-450-1823,37.5341158,127.0662593
광진구,일반체육활동사업,초등 2학년,학교체육,수 14:30~15:10,광장초등학교 체육관,20명,서울특별시 광진구 광장로1길 27,02-457-0840,37.5482256,127.1013147
광진구,일반체육활동사업,초등 1학년,뉴스포츠,수 13:20~14:30,광장초등학교 체육관,20명,서울특별시 광진구 광장로1길 27,02-457-0840,37.5482256,127.1013147
광진구,일반체육활동사업,초등 1~2학년,스포츠스태킹,화 15:45~17:30,용곡초등학교 돌봄교실,20명,서울특별시 광진구 용마산로22길 82,02-457-0127,37.5668387,127.0885593
광진구,일반체육활동사업,초등 2학년,학교체육,화 14:50~15:45,중마초등학교 다목적실,20명,서울특별시 광진구 동일로72길 43,02-466-1007,37.5658818,127.0798086
광진구,일반체육활동사업,초등 1학년,뉴스포츠,화 13:30~14:50,중마초등학교 다목적실,20명,서울특별시 광진구 동일로72길 43,02-466-1007,37.5658818,127.0798086
광진구,일반체육활동사업,초등 2학년,학교체육,월 14:45~16:00,구의초등학교 해오름관,20명,서울특별시 광진구 광나루로30길 49,02-444-6490,37.5427858,127.0803624
광진구,일반체육활동사업,초등 1학년,뉴스포츠,월 13:30~14:45,구의초등학교 해오름관,20명,서울특별시 광진구 광나루로30길 49,02-444-6490,37.5427858,127.0803624
광진구,일반체육활동사업,초등학생,뉴스포츠,금 15:50~16:30,양남초등학교,25명,서울특별시 광진구 뚝섬로64길71,02-452-8189,37.5307405,127.0897285
광진구,일반체육활동사업,초등학생,학교체육,금 15:10~15:50,양남초등학교,30명,서울특별시 광진구 뚝섬로64길71,02-452-8189,37.5307405,127.0897285
광진구,일반체육활동사업,초등학생,뉴스포츠,목 16:10~16:50,화양초등학교,15명,서울특별시 광진구 군자로9,02-452-3673,37.5441957,127.0712112
광진구,일반체육활동사업,초등학생,학교체육,목 15:30~16:10,화양초등학교,20명,서울특별시 광진구 군자로9,02-452-3673,37.5441957,127.0712112
광진구,일반체육활동사업,초등학생,학교체육,목 14:30~15:20,자양초등학교,15명,서울특별시 광진구 아차산로44길26,02-457-1468,37.5368302,127.0795451
광진구,일반체육활동사업,성인,헬스,목 10:30~11:30,광진구청 보건소체력단련실,10명,서울특별시 자양로117 보건소2층,02-450-1586,37.5384193,127.0824491
광진구,일반체육활동사업,성인,헬스,목 09:30~10:30,광진구청 보건소체력단련실,10명,서울특별시 자양로117 보건소2층,02-450-1586,37.5384193,127.0824491
광진구,일반체육활동사업,초등학생,뉴스포츠,수 14:40~15:20,중광초등학교,20명,서울특별시 광진구 긴고랑로13길 59,02-469-3340,37.5651496,127.0825086
광진구,일반체육활동사업,초등학생,학교체육,수 14:00~14:40,중광초등학교,20명,서울특별시 광진구 긴고랑로13길 59,02-469-3340,37.5651496,127.0825086
광진구,일반체육활동사업,초등학생,뉴스포츠,화 16:20~17:00,동자초등학교,20명,서울특별시 광진구 뚝섬로 561,02-444-1349,37.5347052,127.0721208
광진구,일반체육활동사업,초등학생,학교체육,화 15:40~16:20,동자초등학교,20명,서울특별시 광진구 뚝섬로 561,02-444-1349,37.5347052,127.0721208
광진구,일반체육활동사업,유아,유아체육,화 10:00~10:40,양진유치원,20명,서울특별시 광진구 워커힐로 32,02-454-9138,37.5445232,127.0982459
광진구,일반체육활동사업,초등학생,뉴스포츠,월 16:00~17:00,자양복지관,15명,서울특별시 광진구 자양번영로 35,02-458-0612,37.5328982,127.0752311
광진구,일반체육활동사업,초등학생,뉴스포츠,월 14:00~14:40,성자초등학교,25명,서울특별시 광진구 뚝섬로 56길 7,02-452-3673,37.5311675,127.0830972
광진구,일반체육활동사업,성인,라인댄스,금 10:20~11:00,주민센터3층체육관,20명,서울특별시 광진구 광나루로36길56,02-450-1506,37.5424342,127.0856919
광진구,일반체육활동사업,성인,리듬댄스,금 09:40~10:20,주민센터3층체육관,20명,서울특별시 광진구 광나루로36길56,02-450-1506,37.5424342,127.0856919
광진구,일반체육활동사업,초등학생,농구,목 15:20~16:00,학교3층체육관,20명,서울특별시 광진구 뚝섬로46길64,02-450-5600,37.5300737,127.0755326
광진구,일반체육활동사업,초등학생,학교체육,목 14:30~15:10,학교3층체육관,20명,서울특별시 광진구 뚝섬로46길64,02-450-5600,37.5300737,127.0755326
광진구,일반체육활동사업,성인,라인댄스,목 11:50~12:30,주민센터3층체육관,15명,서울특별시 광진구 능동로 17길39,02-450-1515,37.5465432,127.0713406
광진구,일반체육활동사업,성인,리듬댄스,목 11:00~11:40,주민센터3층체육관,15며,서울특별시 광진구 능동로 17길39,02-450-1515,37.5465432,127.0713406
광진구,일반체육활동사업,초등학생,농구,수 16:00~16:40,학교3층체육관,20명,서울특별시 광진구 능동로 42,02-2201-8082,37.5345981,127.0691877
광진구,일반체육활동사업,초등학생,학교체육,수 15:10~15:50,학교3층체육관,20명,서울특별시 광진구 능동로 42,02-2201-8082,37.5345981,127.0691877
광진구,일반체육활동사업,초등학생,뉴스포츠,수 14:10~14:50,다목적실,15명,서울특별시 광진구 뚝섬로46길64,02-450-5600,37.5300737,127.0755326
광진구,일반체육활동사업,초등학생,학교체육,수 13:20~14:00,다목적실,15명,서울특별시 광진구 뚝섬로46길64,02-450-5600,37.5300737,127.0755326
광진구,일반체육활동사업,성인,라인댄스,화 14:50~15:30,주민센터3층체육관,15명,서울특별시 광진구 자양로3가길,02-450-1511,37.5291476,127.0851989
광진구,일반체육활동사업,성인,리듬댄스,화 14:00~14:40,주민센터3층체육관,15명,서울특별시 광진구 자양로3가길,02-450-1511,37.5291476,127.0851989
광진구,어르신체육활동사업,어르신,라인댄스,월 14:10~14:50,복지관4층체육관,25명,서울특별시 광진구 아차산로66길 8,02-2201-1334,37.5410448,127.0971341
광진구,어르신체육활동사업,어르신,생활체조댄스,월 13:30~14:10,복지관4층체육관,25명,서울특별시 광진구 아차산로66길 8,02-2201-1333,37.5410448,127.0971341
광진구,일반체육활동사업,성인,헬스,수 09:20~10:00,보건소 체력단련장,20명,서울특별시 광진구 자양로117,02-450-1422,37.5384193,127.0824491
광진구,일반체육활동사업,초등학생,뉴스포츠,월 15:00~16:00,구남초등학교 돌봄교실,30명,서울특별시 광진구 구의강변로 69,02-453-8921,37.536883,127.0923038
광진구,일반체육활동사업,"초, 중학생",댄스,금 14:00~14:50,광장복지관,10명,서울특별시 광진구 아차산로66길 8,02-2201-1333,37.5410448,127.0971341
광진구,일반지도자체육활동사업,초등학생,댄스,목 15:40~16:20,동자초등학교,20명,서울특별시 광진구 뚝섬로 561,02-444-1349,37.5347052,127.0721208
광진구,일반지도자체육활동사업,초등학생,댄스,목 15:00~15:40,동자초등학교,20명,서울특별시 광진구 뚝섬로 561,02-444-1349,37.5347052,127.0721208
광진구,일반체육활동사업,유아,유아체육,목 13:40~14:20,군자어린이집,20명,서울특별시 광진구 동일로56가길 31,02-461-2440,37.5545939,127.0726932
광진구,일반체육활동사업,유아,유아체육,목 13:00~13:40,군자어린이집,20명,서울특별시 광진구 동일로56가길 31,02-461-2440,37.5545939,127.0726932
광진구,일반지도자체육활동사업,"초, 중학생",댄스,수 15:00~16:00,자양복지관,10명,서울특별시 광진구 자양번영로 35,02-458-0612,37.5328982,127.0752311
광진구,일반체육활동사업,일반,배드민턴,화 16:10~17:00,광장복지관,20명,서울특별시 광진구 아차산로66길 8,02-2201-1333,37.5410448,127.0971341
